rank,REGION,CONTROL,CCBASIC,college,ACCREDAGENCY,ADM_RATE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,AVGFACSAL,PCTPELL,C150_4,AGE_ENTRY,FEMALE,MARRIED,FIRST_GEN,FAMINC,MD_FAMINC,ENDOWBEGIN,SAT_AVG,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID
399,Southeast,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Stetson University,Southern Association of Colleges and Schools Commission on Colleges,0.8830072606810104,-0.5599508421192348,-0.09890462899835874,0.2179518414401496,0.5517111149961291,-0.7224360284581044,-0.09935108753007893,-0.23278761536569992,0.7620146263040386,0.026216029867308022,-0.6042555575209398,NA,-0.5490716109610689,0.8492910244136433,NA,0.013008037786741046,0.6079576953313637,-0.561878791608534,-0.6440108044524346,0.4579460244595559,-0.8419147911646342,0.08521912142945555,-0.32678796313231245,-0.44135564942195293,-0.25424727915989725,NA,NA,NA,NA,NA,NA,NA,NA
400,Great Lakes,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Earlham College,Higher Learning Commission,-0.061510961696537414,-0.7733538464864912,-0.3838309115322195,-0.0066375060827327,-0.1955518891349332,-0.612739053454849,-0.07650247224352845,-0.5688327294106736,0.501830935743139,2.7123534601413453,-0.2270386945554041,NA,-1.0529541020149504,0.7585408389661861,NA,-1.1280501468805015,0.19370666073003978,-0.337344889972715,-0.856721732487162,0.08585693594953574,NA,-0.3299240102758388,-0.40612696292128625,-0.016210251419269302,-0.20597149234975393,-0.09686515913206294,0.015429255313449143,-0.17306207043261412,NA,0.028216299054443523,0.23226260162753343,0.1228399542801578,NA
401,New England,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Bryant University,New England Commission on Higher Education,0.6425537605670302,-0.5459806916025365,0.9939341219539449,-0.5542317579081874,-0.5560496777945246,-0.5194335804635744,-0.1193436259058106,-0.1655785925567052,-0.9251139921767948,0.02238689596812909,-0.4586630840956454,NA,1.717090813090349,0.841883847114959,NA,1.605647367492957,-1.287173393549746,0.7277700421541577,-0.820849167694084,-1.54414676541522,NA,-0.9941910825800027,1.5511179038024612,2.0387967597678123,-0.275332550005311,-0.29846613416734963,-0.3305601062608721,-0.17306207043261412,NA,0.29434730149976157,NA,NA,NA
402,Southeast,Public,Doctoral/Professional Universities,Augusta University,Southern Association of Colleges and Schools Commission on Colleges,0.9416441668491566,-0.3626672421943226,-0.42750185577105415,2.3540741187223957,-0.4084086236449935,-0.1979079640747225,-0.127911856638267,0.23767554429726317,0.8148644384492212,-0.867886735590978,-0.5480039200611669,-0.7067106296891383,NA,-1.254690707492784,NA,-0.4062922483994075,1.149808831697086,-1.8046313041434912,0.4433627582751478,0.9857209913502997,0.35510428545484757,0.24667193621351396,-1.1196891844520638,-1.0441582704983992,-0.24504029239704148,-1.0242296442943817,-0.7630468082287737,-1.0107579594245704,NA,-1.0363077107268286,-0.9290504065101337,-0.9806138064536047,NA
403,Far West,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,University of Puget Sound,Northwest Commission on Colleges and Universities,1.1091179204373152,-0.6694732400802732,0.41662554201617874,-0.6740968591142201,-0.22634818263851642,-0.018862326713087282,-0.07935854915434727,1.5482514890726606,1.867795311187862,-0.9578713822216836,0.12701572945610742,NA,0.8047363078600611,1.0977993700767885,NA,0.12704368047335046,-0.7264518195991475,0.34904672072412274,-0.516890248522737,0.6747404283294649,-0.6809993345240087,-1.3738593410322077,1.1783628487422817,1.170407914706319,-0.21729627142460495,NA,NA,NA,NA,NA,NA,NA,NA
404,Southeast,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Milligan University,Southern Association of Colleges and Schools Commission on Colleges,1.6313660487550479,-0.7661896667343382,1.079678292959462,-0.36370933388596693,-0.6683655717487691,-0.8346547730016644,-0.047941703135340366,0.674534192555729,-1.221886014222821,0.30191367060819274,-0.6571982751301378,NA,-0.879932633658267,0.018607975566485687,NA,-1.2062961417085443,-0.014766744969541699,-0.5341673290648727,0.17112300226471627,0.5253036387362277,0.4633175153628042,0.6058250944901942,-0.3230712404329631,-0.1454790064903367,-0.3163232048270163,-0.4113626801871102,-0.3305601062608721,-0.5221020241792625,-0.6957261937011848,-0.5040457058361926,-0.23226260162753343,-0.42888692608672346,NA
405,Southeast,Public,Baccalaureate Colleges: Arts & Sciences Focus,New College of Florida,Southern Association of Colleges and Schools Commission on Colleges,0.39703808150328157,-0.7814135487076633,0.4560359063292733,-0.49745355207375086,0.45932223448537973,-0.48286792212915586,-0.11077539517335416,-0.5688327294106736,-0.18521662214423648,-0.5558123228078932,-0.6472715155784133,-1.1158883269988467,NA,-1.2327144463682105,NA,-0.5529596288394159,0.20448976792139775,-0.5917219051170921,-0.61954743247323,0.9979423584599769,NA,-0.5007838535794944,-0.6649489642284829,-0.7700627883606472,-0.31598711631268406,0.23376043992580725,0.7593063826982399,-0.10325407968328444,0.4745018630837359,0.29434730149976157,0.46452520325506685,-0.42888692608672346,0.8917158000522517
406,Mid East,Public,Baccalaureate Colleges: Arts & Sciences Focus,St. Mary's College of Maryland,Middle States Commission on Higher Education,0.7792325922107664,-0.7078911540011935,0.6312522557753294,0.3491725838130697,-0.4763416240205446,-0.5686080864995163,-0.13362401045990463,0.5737206583422368,0.4815040849180686,-0.9425548466249677,-0.27005465261287753,0.7929141897850294,NA,-0.7398673581570735,NA,-0.7634869691839256,-0.40026282706057814,-0.03322935231407508,-0.5128643987488497,0.2863295793516377,NA,-0.2634115029647686,0.5189011346307801,0.9543108587835211,-0.3187285722740657,-0.46781095319699045,-0.1575654254737115,-0.6617180056779219,NA,-0.23791470339087453,-0.23226260162753343,-0.7047503662701641,NA
407,Southeast,Public,Master's Colleges & Universities: Small Programs,Christopher Newport University,Southern Association of Colleges and Schools Commission on Colleges,0.6691302000533121,-0.41433888865672586,0.9374814379378906,-0.14290520008538046,-0.5777882379147009,-0.49043323075007,-0.11648754899499178,-0.29999663817469463,0.4327196429379,-1.0229666585077257,-0.47520768334851976,2.125706008119194,NA,-0.6847795428827522,NA,-0.3494498665063898,-1.174849360306437,0.5465797101379121,-0.8205165437771091,0.26926398776921584,NA,-0.7881583003950666,1.0741429377948573,1.4843614393852238,-0.31889860320097746,NA,NA,NA,-0.33469838894839016,NA,NA,NA,NA
408,Plains,Public,Master's Colleges & Universities: Larger Programs,University of Nebraska at Kearney,Higher Learning Commission,1.1749262467842991,-0.4540105340342729,0.9433397353357831,-0.6564325284101732,-0.019831861496840953,-0.8699595465659306,-0.11363147208417297,-0.09836956974771045,-0.7624991855762325,-0.18247176763794504,-0.7101409927393358,0.30427239467546907,NA,-1.0975211971286472,NA,-0.8098029840597177,0.9458283873272368,-0.9406021130385698,0.09535098946935926,0.4843841930102106,0.07819620431573476,0.8608161405936299,-0.6348969289719321,-0.25859710491833476,-0.31208297720621353,-0.9516532932816786,-1.8875122333453178,-1.2899899224218891,NA,-1.0363077107268286,-1.161313008137667,-0.9806138064536047,NA
409,Southwest,"Private, Nonprofit",Baccalaureate Colleges: Diverse Fields,Embry-Riddle Aeronautical University - Prescott,Southern Association of Colleges and Schools Commission on Colleges,0.2654214288093133,-0.5742792016235407,0.1876193710076549,-0.7662037263567505,0.11784568593094259,-0.2571695482718834,-0.0279491647596087,0.8089522381737185,0.6685111125087152,0.3440341434991614,-0.09799082038298408,NA,1.0494792320862323,0.4338023375271768,NA,-0.2954145158179657,-0.4883248691233324,-0.9235489053193932,1.585383970399883,-3.5293799160574792,3.5235685550412343,0.9785861016047313,-0.8753251286258471,-1.0073906550475324,-0.31529221642571703,-0.08073708112924,-0.07106808508013117,0.036361901815374936,NA,-0.23791470339087453,-0.46452520325506685,0.1228399542801578,NA
410,Southeast,Public,Doctoral Universities: High Research Activity,University of Memphis,Southern Association of Colleges and Schools Commission on Colleges,1.0395129598780048,0.5437806009468311,-0.6810063613525825,3.6940397764150985,-0.5216302909375787,-0.535825082475555,-0.0879267798868037,-0.5016237066016789,-0.3071777270946583,-0.7874749237082199,-0.3825579275324233,-0.3603553343049673,NA,-1.0572967906059905,NA,-0.4887487900343404,1.5200288452670325,-1.4649882504032343,0.4910946752843,0.33082106395696764,-0.16814661628462013,1.101137407541695,-1.4323944384930096,-1.4248946545598515,-0.263705395098416,-0.9355252152788556,-1.0225388294095146,-1.0805659501739,-1.2683909874469972,-1.0363077107268286,-0.6967878048826003,-1.2564772466370453,-1.4861930000870862
411,Southeast,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Eastern Mennonite University,Southern Association of Colleges and Schools Commission on Colleges,0.47508000697887154,-0.7594732482166948,0.45337304387568556,0.06654329254831884,-0.435581823795214,-0.6783050615027717,-0.0907828567976225,0.9433702837917078,0.6888379633337856,-0.5443249211103564,0.7689461804676333,NA,-0.7291605220494173,0.2738367403681723,NA,-1.4698061960397557,0.4668787095777676,-0.8340195647937191,0.5418402235565251,0.6410159790129781,0.33107032416061405,0.6100108145452005,-0.3891510582707635,-0.011341770386627169,-0.3199248644182846,-0.95971733228309,-1.0225388294095146,-0.9409499686752407,NA,-0.23791470339087453,-0.23226260162753343,-0.15302348590328282,NA
412,Great Lakes,Public,Master's Colleges & Universities: Small Programs,Indiana University - East,Higher Learning Commission,0.2852482963625715,-0.5726672611793063,0.9689032148902225,-0.2337503294204789,-0.6439096916135708,-0.815741501449379,-0.13362401045990463,-0.5688327294106736,-0.23400106412440516,-0.6936611431783356,0.6862231842032613,-1.3212052498482023,NA,-1.4494847542018936,NA,-1.1350677248919852,0.9080875121574852,-1.9652156768323994,1.9441026144006324,1.033683853144123,1.7822447655384195,1.8985478558205409,-1.3215924218512107,-1.1406176968712263,-0.3277735891063206,-1.6532246864044762,-1.6280202121645768,-1.6390298761685376,-1.517375680379959,-1.5685697156174647,-1.6258382113927339,-1.2564772466370453,-1.4861930000870862
413,Mid East,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,St. Joseph's University - New York,Middle States Commission on Higher Education,0.42656745871026164,-0.4918911344737817,-0.111153796284861,0.12963018791991507,0.6259845287400652,-0.612739053454849,-0.07364639533270965,-0.23278761536569992,-0.8356758485464855,-0.8181079949016516,1.8708164907090665,NA,-1.5297447292641169,-0.5185350139738696,NA,-0.3336603159805516,0.7445437197552274,-0.12773254509117576,1.0099902116255937,1.1073548841720144,-0.08798050456100888,1.1839939192389692,-0.5075765517035823,-0.6030315543233469,-0.31713517717852546,-1.0322936832957932,-1.0225388294095146,-0.8711419779259111,-1.143898640980516,-0.7701767082815106,-0.6967878048826003,-0.7047503662701641,NA
414,Mid East,Public,Doctoral/Professional Universities,Towson University,Middle States Commission on Higher Education,0.7695300825570445,0.829004507329421,-0.46265164015840893,2.3528123808149637,-0.3404756232694423,-0.14999434280893267,-0.1193436259058106,-0.29999663817469463,0.489634825248097,-0.7817312228594516,-0.5380771605094424,0.5135417202949742,NA,-0.9808704182129425,NA,-0.7838379454172282,0.464182932779928,0.06695824303608446,-0.04889955593028442,0.5607020295167252,-0.5365957003045068,0.3115843827657843,-0.10901994828229133,-0.1310640691719485,-0.3037459408809058,-1.0161656052929702,-0.7630468082287737,-0.9409499686752407,-0.583683081881352,-1.0363077107268286,-0.9290504065101337,-1.2564772466370453,-0.29723860001741725
415,Great Lakes,Public,Master's Colleges & Universities: Larger Programs,Grand Valley State University,Higher Learning Commission,1.137381752906853,0.975511983260949,1.271404389617761,-0.4545544632210655,-0.6266999981850978,-0.675783291962467,-0.056509933867796805,-0.2663921267701973,-0.2665240254445177,-0.8832032711876938,-0.8127175081071569,0.3577338426717045,NA,-1.0503801548502651,NA,-0.27155475057892126,0.26739122653765085,-0.2577632539498933,-0.32655684344743097,0.41618602606180505,-0.6198736586938655,0.1464972354066371,-0.18277838983542646,0.0563089486582609,-0.2906767904440164,NA,NA,NA,NA,NA,NA,NA,NA
416,Plains,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Avila University,Higher Learning Commission,-0.7837151585301066,-0.7476523516256425,-0.34868112714486443,2.104250013050875,0.23106735322352792,-0.7678278801835893,0.01489198890267342,0.40569810131975004,-0.7055840032660357,-0.44093830583252447,-0.9020583440726786,NA,-1.0936573370065759,-0.7518365718052787,NA,-1.338226608324437,1.6656007923503608,-1.46996210265466,0.8661545005497758,0.5818742966284921,0.3164395209825053,1.1002248290566397,-1.0759611602429173,-1.0048505779870234,-0.32647924193837796,-1.475815828373424,NA,NA,NA,-1.5685697156174647,-1.3935756097652006,-1.5323406868204859,NA
417,New England,Public,Doctoral Universities: High Research Activity,University of Massachusetts Lowell,New England Commission on Higher Education,0.617664714064004,0.357511927390854,-0.07280857695320131,-0.06467744982460126,0.031797218788577754,0.5750144000286744,-0.13362401045990463,-0.43441468379268416,-0.4738579038602346,-0.5002898812697983,0.43805419541014573,0.9241755659936851,NA,-0.8103091237260188,NA,0.7466958188873574,0.22695457457005958,-0.24355224751724658,0.56074231610555,-1.2079853222416763,-0.050462192912021406,0.5957849689508228,-0.2930351767819762,-0.366486878063452,-0.30019317188655964,-0.1291213151377088,-0.07106808508013117,0.036361901815374936,NA,-0.23791470339087453,0,0.1228399542801578,NA
418,Southwest,Public,Doctoral Universities: Very High Research Activity,University of Texas - Arlington,Southern Association of Colleges and Schools Commission on Colleges,1.1470842625605748,2.270527025709499,-1.4692136476144777,0.9194781179722988,1.6413564410199692,0.6191453669840069,-0.07650247224352845,-0.23278761536569992,-0.3112430972596722,-0.24373791002480835,-0.12115325933700818,-0.026481310826532115,NA,-1.0689226251741242,NA,0.07651711879066814,0.8146339164990519,-1.401038721456324,2.491629078651548,0.9026352817856776,2.0854755144040857,1.8114024642550497,-1.2607018902332767,-1.100886658183099,-0.28166915537811943,-0.7097321232393345,-0.7630468082287737,-0.5221020241792625,-1.0194062945140352,-0.7701767082815106,-0.6967878048826003,-0.7047503662701641,-1.4861930000870862
419,Far West,Public,Master's Colleges & Universities: Larger Programs,California State University - Fullerton,Western Association of Schools and Colleges Senior Colleges and University Commission,0.2979037437369915,2.462885252054806,-2.1849910751387935,-0.7182576858743375,3.18298266287581,1.6618970719000088,-0.1307679335490858,0.03604847587027902,-0.2909162464346019,-0.03887924641873422,-0.07813730127953483,-1.5878884262340924,NA,-1.3686925620765087,NA,0.08178030229928088,2.030429252324629,-0.24710499912540865,0.5271516727174307,0.2947034931547545,-0.28909798807495724,2.386282885128896,-1.5553068281882867,-1.4535128561082524,-0.30888939148506117,-1.3145350483451945,-1.1955335101966753,-1.0107579594245704,NA,-1.5685697156174647,-1.6258382113927339,-1.2564772466370453,NA
420,Southeast,Public,Master's Colleges & Universities: Larger Programs,Western Carolina University,Southern Association of Colleges and Schools Commission on Colleges,-0.5095137987510061,0.0909148883638619,1.0738199955615695,-0.3094546038663943,-0.45822615725373106,-0.8245676948404455,0.10343037313805648,-0.3672056609836894,-0.4291388320450798,-0.7625855533635568,-0.4355006451416213,-0.35619491033638867,NA,-1.3357772245439443,NA,-0.7855923399200991,0.9161748425510036,-0.6059329115497388,0.30555567369273107,0.06656042045984484,0.2172690031632464,0.7106608141144755,-0.8214639807135352,-0.689034330130412,-0.3041413308446641,-0.95971733228309,-0.8495441486223541,-0.8711419779259111,-1.2683909874469972,-1.0363077107268286,-1.161313008137667,-0.9806138064536047,NA
421,Great Lakes,"Private, Nonprofit",Master's Colleges & Universities: Small Programs,Indiana Wesleyan University,Higher Learning Commission,1.3040118100033833,-0.6188762205806929,1.336910805976013,-0.42805796716499506,-0.7843045590563764,-0.7791758431149606,-0.09649501061926012,-0.1655785925567052,-0.4819886441902626,-0.7472690177668411,-0.4586630840956454,NA,-0.8126610491383462,-0.31128121207359555,NA,-0.9136631386296759,0.17843059220894997,-0.03180825167081056,4.146890387923225,1.5059626981387277,3.4054844929735757,2.1802746117548737,-1.3135691997588284,-1.162123682650202,-0.2692957552664095,-0.9193971372760327,-0.9360414890159343,-1.0107579594245704,-0.8326677748143139,-0.7701767082815106,-0.6967878048826003,-0.7047503662701641,-0.29723860001741725
422,Far West,Public,Doctoral Universities: Very High Research Activity,University of California - Santa Cruz,Western Association of Schools and Colleges Senior Colleges and University Commission,0.17598960069674513,0.701661212234902,-1.4937119821874827,-0.7258281133189289,1.2944452524354881,1.9140740259304811,-0.127911856638267,-0.19918310396120253,1.5303695874916952,0.40147115198684574,-0.33954196947494986,0.47713801056991123,NA,-0.47914452807424357,NA,1.7951219738030157,0.5549407516405217,0.2410430718360068,-0.4773958736921034,-0.20998207900605617,-0.8488748678835536,1.1005046346053708,-0.7673238125965909,-0.8654638492915954,-0.29708238174585994,0.2902087129356875,0.18842393610060978,0.245785874063364,-0.14795986924866875,0.5604783039450796,0,0.1228399542801578,NA
423,Mid East,Public,NA,"Penn State Fayette, The Eberly Campus",Middle States Commission on Higher Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,Mid East,Public,Baccalaureate Colleges: Diverse Fields,SUNY Farmingdale State College,Middle States Commission on Higher Education,-0.0167950476402531,0.00807905997959326,-0.40034065874446184,0.259589192385403,1.027242117624987,0.31527213737728815,-0.07650247224352845,-0.03116054693871568,-0.7055840032660357,-0.743439883867662,-0.8259531875094565,-1.38007524900359,NA,-1.4145581963431966,NA,-0.5894510344991309,0.6555830854265264,-1.347036897012266,0.3723584218996084,-0.9365907130773136,-0.43735771241559046,1.399739958421026,-0.840649355058611,-0.9312095105411018,-0.3288523529936522,-1.3951754383593094,-1.4550255313774163,-1.0805659501739,NA,-1.3024387131721467,NA,NA,NA
425,Mid East,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Monmouth University,Middle States Commission on Higher Education,0.7750141097526264,-0.45911501210768185,0.5811904416478849,-0.3245954587555774,0.21114033978003285,-0.6745224071923146,-0.13362401045990463,-0.4008101723881868,-0.7665645557412465,-0.7893894906578094,0.42150959615727135,NA,0.3224487807084888,0.5006140956782237,NA,-0.27260738728064376,0.414760358152872,0.16146143581318514,-0.6511800213688602,0.2647271120940653,-0.8977201700358215,0.6506303707821478,0.5797250236085858,0.48376158332424013,-0.29746905198554996,-0.9516532932816786,-0.8495441486223541,-0.8013339871765813,-1.0194062945140352,-0.7701767082815106,-0.6967878048826003,-0.9806138064536047,NA
426,Mid East,"Private, Nonprofit","Special Focus Four-Year: Arts, Music & Design Schools",The American Musical and Dramatic Academy (AMDA) - New York,National Association of Schools of Theatre,-0.6812060347973046,-0.7143389157781311,-1.1273021085738448,1.3661333372031998,0.9493456105276884,-0.7363057609297803,-0.0907828567976225,-0.09836956974771045,1.9125143830030167,0.31340107230572967,-0.09468190053240912,NA,2.4716057639801225,0.6290869257792456,NA,-1.0312075703220271,1.3376146152798989,-0.08225732450670646,-0.8446301334659629,1.1981265822382798,NA,-0.08510620698890363,-0.4265268631800869,-0.5663909427255055,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,Southeast,"Private, Nonprofit",Baccalaureate Colleges: Diverse Fields,University of Mobile,Southern Association of Colleges and Schools Commission on Colleges,0.25360967792652117,-0.7350254848124729,0.4027786572575236,1.2008456713296178,-1.0977021341222524,-0.7627843411029799,0.5346979866716967,1.1786018636231894,-0.7706299259062606,-0.3356371236051032,0.8318156576285558,NA,-0.523157654278298,-0.431807269178678,NA,-1.6957722080095294,0.39049836697231743,-1.6525735353141713,0.9714974364441246,0.9860406932477236,0.39783133224204714,0.6628725319612753,-1.056307948321916,-0.9634473219007277,-0.3245842561670176,NA,NA,NA,NA,NA,NA,NA,NA
428,Rocky Mountains,"Private, Nonprofit",Doctoral/Professional Universities,Regis University,Higher Learning Commission,0.7442191878082044,-0.5642493499705266,-0.46318421264912635,-0.4116553743683801,1.041734491038438,-0.36560563850498634,-0.059366010778615606,0.30488456710625794,-0.13643218016406783,-0.7721583881115042,2.598778857835539,NA,-0.32095026501122076,0.2894359614342758,NA,-0.9676984893181,-0.2627782103707678,-0.3607930505865827,2.6102115342681382,0.6916699245711404,2.318680514049939,1.0245728139864232,-0.6447150195732192,-0.830812964724486,-0.30908521027440605,-0.8468207862633295,-0.9360414890159343,-0.9409499686752407,-0.708175428347833,-0.5040457058361926,-0.6967878048826003,-0.7047503662701641,NA
429,Southeast,Public,Baccalaureate Colleges: Arts & Sciences Focus,The University of Virginia's College at Wise,Southern Association of Colleges and Schools Commission on Colleges,0.9285668712289226,-0.736906081997413,1.0312141963041699,0.2810387368117458,-1.0958905874455709,-0.7804367278851129,-0.0279491647596087,-0.5688327294106736,-1.5715078484140295,-1.0593434305499259,2.109058719950457,-1.1375225316354556,NA,-1.1232255739797108,NA,-0.7922590390310086,1.1264454327824778,-1.4465139420407933,0.34723521611599484,-0.6447924843289907,0.22825671867831204,1.1049548776489155,-1.2547937348871407,-1.1486612742295046,-0.2988771525753967,-1.4113035163621321,-1.109036169803095,-1.2899899224218891,-1.517375680379959,-1.5685697156174647,-1.3935756097652006,-1.2564772466370453,NA
430,Rocky Mountains,Public,Doctoral Universities: High Research Activity,Boise State University,Northwest Commission on Colleges and Universities,0.7142679623554103,0.6807059864598546,0.8261737873779337,-0.757371561004727,0.09520135247242553,-0.6556091356400293,-0.06507816460025323,1.0441838180051999,0.27010483633733784,-0.9042635076331782,-0.4586630840956454,0.10748434096169981,NA,-1.1808151511231242,NA,-0.6234862878548266,-0.43081496410275805,-1.2532442545567977,0.8594068499305393,0.03028316862144513,0.8970482053921789,0.768430623468226,-0.7315514012892457,-0.8273415260751238,-0.2947926809851474,-0.9113330982746212,-0.8495441486223541,-0.8711419779259111,-1.0816524677472756,-0.7701767082815106,-0.9290504065101337,-0.7047503662701641,-0.29723860001741725
431,Plains,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Bethany Lutheran College,Higher Learning Commission,0.16670893928883718,-0.7826672801642901,0.5263354751039828,-0.527735261852117,-0.8087604391915749,-0.6707397528818575,-0.06222208768943441,-0.03116054693871568,-0.083582368018885,2.092033768474354,-0.6406536758772635,NA,-1.4797491158660434,-0.35145656444195633,NA,-1.0105057151881502,-0.24300918051994538,-0.7430691236247797,-0.7161096576085623,-0.11146161664829553,NA,NA,-0.22479504333163575,0.3429143103190195,-0.3166638530371621,NA,NA,NA,0.4745018630837359,NA,NA,NA,NA
432,Great Lakes,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Spring Arbor University,Higher Learning Commission,0.11566530154534309,-0.7288463797762409,0.9151133933277553,0.14855625653139393,-0.7417332121543644,-0.8460027359330358,-0.013668780205514668,-0.29999663817469463,-0.4006812408899814,-0.8410827982967254,0.6829142643526863,NA,-0.899171783316688,-0.20331301846826932,NA,-1.501385297091432,0.6708591539476167,-0.5306145774567107,2.130527617324359,0.970186743292866,2.114118005818305,0.9401060430292788,-0.7030165385149124,-0.4218182233648717,-0.32453576376068605,-1.1935744633240226,-1.1955335101966753,-1.0805659501739,NA,-0.7701767082815106,-0.9290504065101337,-0.7047503662701641,NA
433,New England,Public,Baccalaureate Colleges: Arts & Sciences Focus,University of New Hampshire at Manchester,New England Commission on Higher Education,1.042887745844517,-0.7771150408563715,0.7244524416508917,-0.6211038670020793,-0.540651531042733,-0.29877874568691126,-0.11363147208417297,-0.5688327294106736,-0.8234797380514433,-0.9770170517175784,2.43664178515737,-0.3509943803756654,NA,-1.0030919501089957,NA,-0.11225572971824223,1.1255468405165314,-0.9896300852312003,-0.655424168663102,-0.07640366627780229,-0.8187974968371311,-0.8542378423444085,0.7567013161149512,1.1377890917876168,-0.3291307526122929,-1.169382346319788,-0.7630468082287737,-1.1782971372229616,-0.8326677748143139,NA,NA,NA,NA
434,Plains,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Saint Mary's University of Minnesota,Higher Learning Commission,0.9931096528384646,-0.7215030955302841,0.6653368951812496,-0.06467744982460126,-0.2517098361120556,-0.6253479011563726,-0.022237010937971095,-0.29999663817469463,-1.5715078484140295,-0.6802591745312093,1.1097649250768453,NA,-0.8261415417561514,0.17204937020413238,NA,-1.1062956550449021,0.37791807524906673,-0.7444902242680442,1.6061401086621265,0.28613008367770343,0.9063514033632121,0.027392972193427123,-0.3405002786233762,-0.32535879699204473,-0.31144379593953797,NA,NA,NA,-1.2434925181537009,NA,NA,NA,NA
435,Far West,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Mount Saint Mary's University Los Angeles,Western Association of Schools and Colleges Senior Colleges and University Commission,1.213736285399187,-0.6578314479830246,-2.600397617898441,-0.1630930066042911,4.170275601667153,0.9078879793488975,-0.06793424151107202,0.6073251697467343,-1.2178206440578068,-1.0306249263060836,1.7616221356400956,NA,0.4613109425287923,0.5884700860222215,NA,-0.42067828332294893,0.8874198900407161,-0.93775991175204,0.8781599980918867,3.3553169306701296,0.14937708742711087,2.4146801708084658,-1.1929394071217696,-1.1404060237828504,-0.28780615560624884,-1.887081817445409,-1.6280202121645768,-1.8484538484165267,-1.6418680268464398,-1.5685697156174647,NA,NA,NA
436,Great Lakes,Public,Doctoral Universities: High Research Activity,Bowling Green State University,Higher Learning Commission,0.6218831965221441,0.355541777959012,1.1403915569012564,0.0059798729915865444,-0.7788699190263324,-0.8371765425419692,-0.10220716444089774,-0.33360114957919207,-0.441334942540122,-0.8200225618512411,-0.13108001888873275,0.6077753231832802,NA,-1.0381656704305804,NA,-0.157869986792886,-0.03902873615009626,-0.7125154597945894,-0.3305688066957782,0.3250374620138392,-0.5137828624792412,0.4502852632741068,-0.3213641688997208,0.05872202186574439,-0.2805379319482309,-0.854884825264741,-0.9360414890159343,-0.8711419779259111,NA,-1.0363077107268286,-1.161313008137667,-0.9806138064536047,NA
437,Southeast,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Berea College,Southern Association of Colleges and Schools Commission on Colleges,-1.1642222762543355,-0.7110254826427604,-0.45306533532549387,1.2538386634417584,0.11059949922421719,-0.6114781686846966,-0.13362401045990463,-0.09836956974771045,1.6441999521120887,0.1564065824393925,-0.7167588324404855,NA,-2.9043623405729266,0.4499902084448313,NA,-0.6627847247191351,5.205155727913513,-0.34445039318903836,-0.7455064866045944,-0.06742193404066973,-0.8155915716182409,1.4881859981478545,-2.109096946010109,-1.6813577684359042,0.0303124031560761,-0.4758749921984019,-0.41705744665445244,-0.3824860426806032,-0.35959685824168636,-0.7701767082815106,-0.6967878048826003,-0.42888692608672346,NA
438,Plains,Public,Master's Colleges & Universities: Medium Programs,Truman State University,Higher Learning Commission,0.48689175786166367,-0.4949359108684467,1.0716897055986998,-0.5403526409264363,-0.8259701326200478,-0.6682179833415529,-0.10220716444089774,-0.4008101723881868,-0.294981616599616,0.319144773154498,-0.627417996474964,-0.6938133153865446,NA,-1.1798831221915016,NA,-0.9841897976450866,-0.6518686615255903,0.18277794546215526,-0.709712262065875,0.3039059922771288,-0.8658687385821247,-0.3113317377201996,-0.05625120280610609,0.3594248112123276,-0.31476308464042957,0.24182447892721873,0.015429255313449143,-0.3824860426806032,NA,0.028216299054443523,0.23226260162753343,0.1228399542801578,NA
